"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECDE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.585674,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.78854,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.636292,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.58722,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.594121,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.415947,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.453253,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.102153,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.297967,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.724605,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.874173,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.796889,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.909088,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.377019,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.518083,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.105922,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.151831,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.659272,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.401827,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.337599,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.297631,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.952001,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.038482,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.407259,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.108565,
"G-7","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.874727,
"G-7","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.248326,
"G-7","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.220041,
"G-7","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.603193,
"G-7","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.382121,
"G-7","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.20502,
"G-7","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.326985,
"G-7","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.108857,
"G-7","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.507097,
"G-7","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.585718,
"G-7","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.444409,
"G-7","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.212251,
"G-7","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.178818,
"G-7","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.569954,
"G-7","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.085799,
"G-7","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.963857,
"G-7","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.504061,
"G-7","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.566075,
"G-7","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.615997,
"G-7","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.560354,
"G-7","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.704876,
"G-7","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.577532,
"G-7","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.894381,
"G-7","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.587209,
"G-7","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.915161,
"G-7","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.449864,
"G-7","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.170949,
"G-7","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.957736,
"G-7","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.37502,
"G-7","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.522788,
"G-7","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.348031,
"G-7","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.461729,
"G-7","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.016367,
"G-7","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.018088,
"G-7","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.694478,
"G-7","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.069297,
"G-7","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.283291,
"G-7","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.139219,
"G-7","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.302568,
"G-7","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.939026,
"G-7","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.579972,
"G-7","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.048589,
"G-7","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.873326,
"G-7","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.343459,
"G-7","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.096537,
"G-7","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.260155,
"G-7","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.504169,
"G-7","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.510445,
"G-7","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.58795,
"G-7","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.040489,
"G-7","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.11906,
"G-7","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.06709,
"G-7","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.602957,
"G-7","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.440031,
"G-7","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.705572,
"G-7","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.530132,
"G-7","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.155247,
"G-7","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.490576,
"G-7","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.795383,
"G-7","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.509175,
"G-7","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.700597,
"G-7","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.490953,
"G-7","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.326009,
"G-7","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.208805,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.582661,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.17557,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.443167,
"G-7","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.524422,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.695311,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.469337,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.695009,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.766724,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.478922,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.470459,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.245001,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.345283,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.598431,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.2294,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.446644,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.018405,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.0291,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.424111,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.240037,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.843244,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.26153,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.24373,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.76191,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.76893,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.46935,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.44822,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.19949,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.42637,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.78889,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.9713,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.83187,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.58507,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.67424,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.76459,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.3961,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.4068,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.93428,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.15307,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.03361,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.98982,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.17477,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.10814,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.20678,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.27582,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.42014,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.10306,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.07544,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.39937,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.37095,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.28239,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.05845,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.37257,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.67563,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.51622,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.00438,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.37088,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.55962,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.01646,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.24284,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.38267,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.22677,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.43184,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.27903,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.11709,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.90947,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.85445,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.83268,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.85357,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.76008,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.62707,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.74096,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.56325,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.93395,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.87404,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.02216,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.90714,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.69586,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.82759,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.96334,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.89011,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.9601,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.78687,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.80313,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.67569,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.88216,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.72299,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.74235,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.09081,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.85251,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.98585,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.01284,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.02978,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.98754,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.75618,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.66341,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.64701,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.84078,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.77172,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.50409,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.33707,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.20793,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.63472,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.84447,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.1,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.643460241,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.078460952,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.876172603,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.136208505,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.752188699,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.700222284,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.577446841,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.74174739,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.494481382,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.864287278,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.244016646,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.403554351,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.675700987,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.112469675,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.742227192,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",0.39672555,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.03099121,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.727817343,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.804248913,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.306369723,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.1744606,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.939821598,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.134072576,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.973538505,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.616247928,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.995826241,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.90705051,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.728670805,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.186296652,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.138464564,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.977685086,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.724460612,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.120013099,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.898192936,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.25452612,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.366396066,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.636048882,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.836416862,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.015677768,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.743206176,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.550460027,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.230742099,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.723106515,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.127372858,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.428953163,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.651203575,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.381685766,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.137762705,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.637871306,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.359104808,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.460476957,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.723164262,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.64168073,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.998634418,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.600967686,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.784622389,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.111947151,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.63903851,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.772541285,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.378521584,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-14.788682726,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.381009684,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",6.047053757,
"EA19","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.232789,
"EA19","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.895639,
"EA19","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.55547,
"EA19","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.665764,
"EA19","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.998438,
"EA19","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.096793,
"EA19","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.136628,
"EA19","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.118821,
"EA19","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.070991,
"EA19","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.542296,
"EA19","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.417382,
"EA19","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.155219,
"EA19","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.329457,
"EA19","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.09961,
"EA19","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.566984,
"EA19","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.735967,
"EA19","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.483438,
"EA19","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.626417,
"EA19","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.257183,
"EA19","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.348581,
"EA19","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.250307,
"EA19","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.548632,
"EA19","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.773097,
"EA19","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.614595,
"EA19","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.879906,
"EA19","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.105872,
"EA19","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.596121,
"EA19","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.158822,
"EA19","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.6241,
"EA19","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.718071,
"EA19","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.443494,
"EA19","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.533361,
"EA19","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.443862,
"EA19","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.320668,
"EA19","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.507653,
"EA19","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.754435,
"EA19","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-3.14077,
"EA19","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.026304,
"EA19","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.380235,
"EA19","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.452325,
"EA19","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.418509,
"EA19","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.976356,
"EA19","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.432157,
"EA19","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.622431,
"EA19","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.843637,
"EA19","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.006126,
"EA19","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.121018,
"EA19","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.369797,
"EA19","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.245803,
"EA19","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.270436,
"EA19","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.110235,
"EA19","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.42715,
"EA19","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.380931,
"EA19","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.536602,
"EA19","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.313371,
"EA19","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.281194,
"EA19","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.417332,
"EA19","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.222546,
"EA19","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.424485,
"EA19","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.441862,
"EA19","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.660733,
"EA19","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.438641,
"EA19","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.410588,
"EA19","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.480617,
"EA19","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.54166,
"EA19","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.247289,
"EA19","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.42991,
"EA19","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.840629,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.653749,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.730222,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.775876,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.86309,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.131245,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.451899,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.12575,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.495925,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.473422,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.194164,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.216067,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.090341,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.760874,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.565611,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.452381,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.653729,
"LTU","QGDP","TOT","PC_CHGPP","Q","2000-Q1",2.164349993,
"LTU","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.020644949,
"LTU","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.505813426,
"LTU","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.527494702,
"LTU","QGDP","TOT","PC_CHGPP","Q","2001-Q1",2.410439042,
"LTU","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.357593243,
"LTU","QGDP","TOT","PC_CHGPP","Q","2001-Q3",2.008810203,
"LTU","QGDP","TOT","PC_CHGPP","Q","2001-Q4",2.371545861,
"LTU","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.110042951,
"LTU","QGDP","TOT","PC_CHGPP","Q","2002-Q2",3.13202563,
"LTU","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.751409515,
"LTU","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.508897896,
"LTU","QGDP","TOT","PC_CHGPP","Q","2003-Q1",4.370138071,
"LTU","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.485565915,
"LTU","QGDP","TOT","PC_CHGPP","Q","2003-Q3",2.824170649,
